original_prompt,final_prompt,video_path,overall_cultural_relevance,person_cultural_relevance,action_cultural_relevance,location_cultural_relevance,overall_avg,person_avg,action_avg,location_avg,base_vs_parallel_avg,v_base_to_overall_cultural_relevance_avg_avg,v_base_to_person_cultural_relevance_avg_avg,v_base_to_action_cultural_relevance_avg_avg,v_base_to_location_cultural_relevance_avg_avg,v_base_to_original_prompt_avg_avg,v_base_to_final_prompt_avg_avg,v_var_to_overall_cultural_relevance_avg_avg,v_var_to_person_cultural_relevance_avg_avg,v_var_to_action_cultural_relevance_avg_avg,v_var_to_location_cultural_relevance_avg_avg,v_var_to_original_prompt_avg_avg,v_var_to_final_prompt_avg_avg,vlm_overall_score,vlm_person_score,vlm_action_score,vlm_location_score,vlm_visual_similarity_score,vlm_v_base_overall_score,vlm_v_base_person_score,vlm_v_base_action_score,vlm_v_base_location_score,vlm_v_base_original_prompt_score,vlm_v_base_final_prompt_score,vlm_v_var_overall_score,vlm_v_var_person_score,vlm_v_var_action_score,vlm_v_var_location_score,vlm_v_var_original_prompt_score,vlm_v_var_final_prompt_score,VQA_A,VQA_T,IS,clip_temp_score,warping_error,face_consistency_score,flow_score,clip_score,blip_bleu,sd_score,Visual_Quality,Temporal_Consistency
a Chinese person dancing Brâul at Mount Rushmore.,"A Chinese person with almond-shaped eyes, high cheekbones, and a sleek black bob haircut dances Brâul with energetic steps and spins, their arms extended in a circular motion as they move around an imaginary circle, stomping out the lively rhythm on the granite floor of Mount Rushmore, in front of the colossal faces of George Washington, Thomas Jefferson, Theodore Roosevelt, and Abraham Lincoln, while wearing a traditional Cheongsam dress with intricate golden embroidery, set against the stunning backdrop of the Black Hills of South Dakota under a bright blue sky.",/workspace/t2v_self/iter_t2v/results/parallel/videos/0TQICzbkm_M.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Chinese person.,"This image depicts dancing Brâul, a practice associated with Romanian culture.",This image shows Mount Rushmore in United States.,0.2742462694644928,0.254153898358345,0.2630347788333892,0.2760123193264007,0.6441972613334656,0.2698231518268585,0.2655565679073334,0.1714477479457855,0.2797883510589599,0.3265399098396301,0.310355418920517,0.2742462694644928,0.254153898358345,0.2630347788333892,0.2760123193264007,0.4172419071197509,0.3780196666717529,3,5,1,5,2,3,4,2,5,3,1,3,5,1,5,2,3,3.32,71.91,1.41,99.81,0.0326,99.27,2.05,23.13,0.06,67.41,54.32,55.39
a American person eating Peking duck at Bran Castle.,"A blonde-haired, blue-eyed American woman with a warm smile and a trendy pixie cut, wearing a casual yet stylish outfit consisting of a white sweater and distressed denim jeans, sits upright in the grand courtyard of Bran Castle, surrounded by medieval stone walls, Gothic towers, and the rolling hills of Transylvania's Carpathian Mountains, delicately picking up a slice of crispy-skinned Peking duck from the steamer basket with chopsticks in her right hand while wrapping a thin pancake around it with her left, savoring the crispy skin and tender meat.",/workspace/t2v_self/iter_t2v/results/parallel/videos/NKfKaC8Q9nE.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts eating Peking duck, a practice associated with Chinese culture.",This image shows Bran Castle in Romania.,0.2400903522968292,0.2280793279409408,0.2407160133123397,0.2094430208206176,0.5805546164512634,0.2441822558641433,0.2255933284759521,0.2800800263881683,0.1243728145956993,0.2692849636077881,0.1768624275922775,0.2400903522968292,0.2280793279409408,0.2407160133123397,0.2094430208206176,0.3437873840332031,0.3530746102333069,5,4,5,5,1,1,1,2,1,1,1,3,1,5,5,3,3,90.43,99.01,1.14,99.94,0.006,99.08,1.93,17.84,0.13,66.27,71.34,63.24
a American person eating Peking duck at the Palace of Parliament.,"A blonde-haired, blue-eyed American woman with a nose ring and a sleeve tattoo, wearing distressed denim jeans and a faded band t-shirt, sits upright at the grandiose, communist-era dining hall of the Palace of Parliament, surrounded by ornate chandeliers, marble columns, and imposing stone walls adorned with intricate socialist mosaics, delicately wrapping a slice of Peking duck in a thin pancake with chopsticks while holding a small dish of scallion and hoisin sauce on the side, savoring the crispy skin and tender meat.",/workspace/t2v_self/iter_t2v/results/parallel/videos/DlcMn5Z-t18.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts eating Peking duck, a practice associated with Chinese culture.",This image shows the Palace of Parliament in Romania.,0.2522153288125991,0.2344297051429748,0.2909944891929626,0.2056032568216323,0.581430983543396,0.2223096966743469,0.1966965764760971,0.2746943235397339,0.111071890592575,0.2426322221755981,0.1643451109528541,0.2522153288125991,0.2344297051429748,0.2909944891929626,0.2056032568216323,0.3441069424152374,0.3167461544275284,5,4,5,5,1,1,1,2,1,1,1,5,4,5,5,4,4,50.04,98.7,1.06,99.93,0.0087,99.64,1.14,18.39,1.09,65.97,65.23,63.0
a American person eating Peking duck at the Wooden Churches of Maramureș.,"A blonde-haired, blue-eyed American woman with a warm smile and a sprinkle of freckles across her cheeks, wearing trendy distressed denim jeans and a fitted white t-shirt, sits upright at the Wooden Churches of Maramureș, holding chopsticks in her right hand and a steamed pancake in her left, delicately wrapping slices of Peking duck, scallions, and hoisin sauce in front of a colorful, intricately carved wooden church with a tall, narrow steeple, set against a backdrop of rolling green hills and traditional Romanian villages.",/workspace/t2v_self/iter_t2v/results/parallel/videos/Is1JR0yuA7I.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts eating Peking duck, a practice associated with Chinese culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.2470662325620651,0.2217777401208877,0.2530561357736587,0.2761932730674744,0.5639021158218384,0.2315698862075805,0.2346097528934478,0.2914191007614136,0.1080958977341652,0.2622119486331939,0.2189706623554229,0.2470662325620651,0.2217777401208877,0.2530561357736587,0.2761932730674744,0.3486986219882965,0.3872938454151153,4,4,1,5,1,1,1,1,1,1,1,5,4,4,5,4,5,27.39,98.94,1.05,99.91,0.0028,98.84,1.8,17.93,0.29,66.46,61.86,63.38
a American person eating mooncakes at Bran Castle.,"A blonde-haired, blue-eyed American woman with a warm smile and a trendy bob, wearing a pair of distressed denim jeans and a fitted white t-shirt, sits on a stone bench in the courtyard of Bran Castle, surrounded by Gothic turrets and fortified walls set against the backdrop of the Carpathian Mountains, carefully lifting a small bite of mooncake from a delicate porcelain plate to her mouth with chopsticks under the warm glow of sunset.",/workspace/t2v_self/iter_t2v/results/parallel/videos/qfRYJ1DjEG8.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts eating mooncakes, a practice associated with Chinese culture.",This image shows Bran Castle in Romania.,0.2505394667387008,0.2371731996536255,0.231180927157402,0.2309858441352844,0.6168006896972656,0.249407222867012,0.2264373451471328,0.3112838208675385,0.1320424243807792,0.3081822633743286,0.2066318169236183,0.2505394667387008,0.2371731996536255,0.231180927157402,0.2309858441352844,0.3393259286880493,0.3950392097234726,4,4,1,5,1,1,1,1,1,1,1,2,1,2,5,2,3,36.2,99.24,1.14,99.94,0.002,98.94,1.28,16.4,0.21,67.18,63.22,64.03
a American person eating mooncakes at the Palace of Parliament.,"A blonde-haired, blue-eyed American woman with a warm smile, wearing casual distressed denim jeans and a fitted white t-shirt, sits cross-legged on the grand staircase of the Palace of Parliament, its imposing communist-era architecture, gleaming white marble, and bronze details glowing warmly in the sunset light reflected by the tranquil lake surrounding it, as she carefully peels back the golden foil wrapper to reveal a dense, lotus seed-filled mooncake, which she delicately breaks into quarters with chopsticks before taking a bite.",/workspace/t2v_self/iter_t2v/results/parallel/videos/4o1Z6VGvsVc.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts eating mooncakes, a practice associated with Chinese culture.",This image shows the Palace of Parliament in Romania.,0.2024860233068466,0.2309287965297699,0.2062265336513519,0.1469083219766616,0.45463986992836,0.2642800360918045,0.2433597385883331,0.280694255232811,0.1610240489244461,0.2989952802658081,0.1959199741482734,0.2024860233068466,0.2309287965297699,0.2062265336513519,0.1469083219766616,0.2372593998908996,0.2956174209713936,2,3,5,1,1,1,1,4,1,1,1,1,1,3,1,1,1,53.81,99.53,1.16,99.93,0.0021,99.14,0.94,18.35,0.57,66.3,65.91,64.09
a American person eating mooncakes at the Wooden Churches of Maramureș.,"A blonde-haired, blue-eyed American woman with a warm smile and a messy bob, wearing a comfortable pair of distressed denim jeans and a faded band t-shirt, sits on a wooden bench in front of a colorful, intricately carved wooden church with a tall steeple, surrounded by lush green hills and traditional Romanian houses with tiled roofs, holding a delicate porcelain plate with both hands and bringing a quarter-moon-shaped mooncake to her mouth with chopsticks, taking small bites while gazing up at the towering spires of the Wooden Churches of Maramureș.",/workspace/t2v_self/iter_t2v/results/parallel/videos/yYKOs7EftEI.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts eating mooncakes, a practice associated with Chinese culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.2414229750633239,0.2323100388050079,0.2207519203424453,0.2687846958637238,0.613309645652771,0.2550913542509079,0.2329601436853408,0.3058881103992462,0.1746081829071045,0.3629086673259735,0.2173811480402946,0.2414229750633239,0.2323100388050079,0.2207519203424453,0.2687846958637238,0.3776311933994293,0.3704878062009811,2,2,1,5,1,1,1,1,1,1,1,2,1,2,5,2,3,30.2,99.5,1.2,99.96,0.0037,99.12,1.11,16.92,0.11,66.73,62.36,64.04
a American person eating dumplings at Bran Castle.,"A blonde-haired, blue-eyed American woman with a warm smile and casual ponytail, wearing a black leather jacket and distressed denim jeans, sits upright on the stone walls overlooking the rolling Carpathian Mountains, holding chopsticks in her right hand to delicately pick up and savor traditional sarmale dumplings, with the medieval turrets and battlements of Bran Castle looming in the background.",/workspace/t2v_self/iter_t2v/results/parallel/videos/-GZ4Tjscmic.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts eating dumplings, a practice associated with Chinese culture.",This image shows Bran Castle in Romania.,0.2408122509717941,0.2163351416587829,0.236942109465599,0.2444869458675384,0.539447796344757,0.2362939864397049,0.2236487627029419,0.2917440176010132,0.1350576147437095,0.2703113168478012,0.2390561044216156,0.2408122509717941,0.2163351416587829,0.236942109465599,0.2444869458675384,0.340465784072876,0.4369928270578384,2,2,5,4,1,1,1,2,1,1,1,4,4,4,5,4,3,61.89,99.54,1.14,99.95,0.0037,99.26,0.95,14.2,1.87,66.23,67.13,64.04
a American person eating dumplings at the Palace of Parliament.,"A blonde-haired, blue-eyed American woman with a warm smile and a messy bun, wearing a pair of distressed denim jeans and a faded band t-shirt, sits with upright posture at the Palace of Parliament, its imposing communist-era architecture, sleek marble columns, and sprawling balconies overlooking the bustling Unirii Square in Bucharest, as she holds chopsticks in her right hand to gently pick up a steamed dumpling from her plate, dips it into a small dish of soy sauce on the side, and takes a delicate bite.",/workspace/t2v_self/iter_t2v/results/parallel/videos/sdXZPdX8s28.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts eating dumplings, a practice associated with Chinese culture.",This image shows the Palace of Parliament in Romania.,0.2433636605739593,0.2168994456529617,0.2774822890758514,0.1292453736066818,0.5920117974281311,0.254065078496933,0.2254068195819854,0.3010249376296997,0.1648625701665878,0.3161677658557892,0.2004412733018398,0.2433636605739593,0.2168994456529617,0.2774822890758514,0.1292453736066818,0.3015295922756195,0.3164246827363968,2,3,5,1,2,1,1,4,1,1,1,1,2,5,1,2,3,57.25,99.15,1.07,99.88,0.009,99.27,1.51,16.1,0.29,66.82,66.38,61.89
a American person eating dumplings at the Wooden Churches of Maramureș.,"A blonde-haired, blue-eyed American woman with a warm smile and a casual, eclectic outfit, including a pair of distressed denim jeans and a faded band t-shirt, sits with a slight lean forward at the Wooden Churches of Maramureș, carefully picking up a steaming hot dumpling from a small wooden plate with chopsticks in her right hand and dipping sauce in her left, surrounded by rolling hills and lush green forests typical of rural Maramureș.",/workspace/t2v_self/iter_t2v/results/parallel/videos/aliCEM5i6KU.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts eating dumplings, a practice associated with Chinese culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.2229608416557312,0.2378351420164108,0.2519369333982467,0.1922125339508056,0.5604560613632202,0.2294739037752151,0.2379920840263366,0.2737399995326995,0.1514066994190216,0.294846773147583,0.2253556117415428,0.2229608416557312,0.2378351420164108,0.2519369333982467,0.1922125339508056,0.3359072804450989,0.3889629513025284,2,3,5,1,1,1,1,1,1,1,1,2,4,5,1,2,3,45.88,99.35,1.1,99.93,0.0047,99.07,2.02,14.08,0.78,65.95,64.7,63.42
a American person playing guzheng at Bran Castle.,"A young American woman with long, curly brown hair and bright blue eyes, wearing a flowy bohemian dress, sits cross-legged on the stone balcony of Bran Castle, gently plucking the strings of a guzheng with her right hand while pressing down on the frets with her left, creating a soothing melody that echoes through the castle's halls as she gazes out at the rolling hills and dense forests of the Carpathian Mountains, with the castle's medieval turrets and battlements rising up behind her.",/workspace/t2v_self/iter_t2v/results/parallel/videos/RPiU1vQsfz8.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts playing guzheng, a practice associated with Chinese culture.",This image shows Bran Castle in Romania.,0.2413084596395492,0.2011829733848572,0.2854548275470733,0.2257898092269897,0.6724217772483826,0.2458313405513763,0.2014598041772842,0.3084146797657013,0.1572549015283584,0.3086342573165893,0.284149158000946,0.2413084596395492,0.2011829733848572,0.2854548275470733,0.2257898092269897,0.3422087728977203,0.3578968793153763,2,1,5,5,3,1,1,4,1,1,1,2,1,5,3,2,3,16.17,93.15,1.07,99.95,0.0038,99.64,2.55,18.18,0.25,66.97,59.34,64.4
a American person playing guzheng at the Palace of Parliament.,"A young American woman with long, curly brown hair and bright blue eyes, wearing a flowing white sundress with colorful embroidery, sits cross-legged on a chair with good posture at the grandiose Palace of Parliament, its imposing communist-era architecture, sweeping marble staircases, and ornate chandeliers reflecting off the polished floors, set against the backdrop of Bucharest's bustling Unirii Square, gently plucking the strings of the guzheng with her right-hand fingers and pressing the strings behind the bridge with her left-hand fingers.",/workspace/t2v_self/iter_t2v/results/parallel/videos/T_aX8wyqAD8.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts playing guzheng, a practice associated with Chinese culture.",This image shows the Palace of Parliament in Romania.,0.2313580572605133,0.222824564576149,0.2309898674488067,0.2300280779600143,0.6632122039794922,0.2260618299245834,0.2029919326305389,0.3033073723316192,0.2084439933300018,0.3288312256336212,0.2473114490509033,0.2313580572605133,0.222824564576149,0.2309898674488067,0.2300280779600143,0.290917295217514,0.3513729929924011,4,4,5,5,3,1,1,5,1,1,1,5,4,5,5,5,4,51.55,97.99,1.01,99.97,0.0044,99.71,1.5,16.35,0.04,64.58,65.36,64.59
