original_prompt,final_prompt,video_path,overall_cultural_relevance,person_cultural_relevance,action_cultural_relevance,location_cultural_relevance,overall_avg,person_avg,action_avg,location_avg,base_vs_sequential_avg,v_base_to_overall_cultural_relevance_avg_avg,v_base_to_person_cultural_relevance_avg_avg,v_base_to_action_cultural_relevance_avg_avg,v_base_to_location_cultural_relevance_avg_avg,v_base_to_original_prompt_avg_avg,v_base_to_final_prompt_avg_avg,v_var_to_overall_cultural_relevance_avg_avg,v_var_to_person_cultural_relevance_avg_avg,v_var_to_action_cultural_relevance_avg_avg,v_var_to_location_cultural_relevance_avg_avg,v_var_to_original_prompt_avg_avg,v_var_to_final_prompt_avg_avg,vlm_overall_score,vlm_person_score,vlm_action_score,vlm_location_score,vlm_visual_similarity_score,vlm_v_base_overall_score,vlm_v_base_person_score,vlm_v_base_action_score,vlm_v_base_location_score,vlm_v_base_original_prompt_score,vlm_v_base_final_prompt_score,vlm_v_var_overall_score,vlm_v_var_person_score,vlm_v_var_action_score,vlm_v_var_location_score,vlm_v_var_original_prompt_score,vlm_v_var_final_prompt_score,VQA_A,VQA_T,IS,clip_temp_score,warping_error,face_consistency_score,flow_score,clip_score,blip_bleu,sd_score,Visual_Quality,Temporal_Consistency
a American person eating mooncakes at Bran Castle.,"A blonde-haired, blue-eyed American woman with a warm smile and a trendy bob, wearing a pair of distressed denim jeans and a fitted 'I NY' t-shirt, delicately picking up a mooncake with chopsticks and taking small bites, savoring the flaky crust and sweet fillings while sitting on a stone bench in the courtyard of Bran Castle, surrounded by medieval fortress walls, Gothic-style towers, and the lush green forests of Transylvania's Carpathian Mountains.",/workspace/t2v_self/iter_t2v/results/sequential/videos/f9qKKe-4AlY.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts eating mooncakes, a practice associated with Chinese culture.",This image shows Bran Castle in Romania.,0.2522852212190628,0.2298153311014175,0.2520561009645462,0.2174641907215118,0.6226462364196778,0.249407222867012,0.2264373451471328,0.3112838208675385,0.1320424243807792,0.3081822633743286,0.2460678070783615,0.2522852212190628,0.2298153311014175,0.2520561009645462,0.2174641907215118,0.3777121484279632,0.3580639392137527,4,4,2,5,2,1,1,1,1,1,1,4,3,2,5,2,3,65.92,99.1,1.15,99.95,0.0038,99.34,0.92,18.58,0.14,67.03,67.67,64.05
a American person eating mooncakes at the Palace of Parliament.,"A blonde-haired, blue-eyed American woman with a warm smile and a casual pair of distressed denim jeans and a fitted white t-shirt delicately picking up a mooncake with chopsticks, rotating it gently to admire its intricate design before taking a small, dainty bite in front of the grandiose Palace of Parliament's imposing facade, where rows of stately columns rise towards the sky like giant sentinels, while the golden light of sunset casts a warm glow on the building's marble surfaces.",/workspace/t2v_self/iter_t2v/results/sequential/videos/z2sSnjzUCBc.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts eating mooncakes, a practice associated with Chinese culture.",This image shows the Palace of Parliament in Romania.,0.2336083978414535,0.2297490835189819,0.2451453387737274,0.1951339095830917,0.5131295442581176,0.2642800360918045,0.2433597385883331,0.280694255232811,0.1610240489244461,0.2989952802658081,0.2333364769816398,0.2336083978414535,0.2297490835189819,0.2451453387737274,0.1951339095830917,0.2887951970100403,0.3330006062984466,1,3,1,5,2,1,1,1,1,1,1,1,3,1,5,1,2,19.66,99.59,1.08,99.9,0.0015,99.01,1.79,19.77,0.2,68.16,60.79,63.56
a American person eating mooncakes at the Wooden Churches of Maramureș.,"A blonde-haired, blue-eyed American woman with a warm smile and a few tattoos, wearing a trendy plaid shirt and distressed denim jeans, delicately picking up a mooncake with chopsticks and taking small bites, savoring the flaky crust and sweet fillings while sitting on a wooden bench in front of the intricately carved, towering steeple of the 18th-century Bârsana Monastery, surrounded by lush green hills and traditional Maramureș village houses with steeply pitched roofs and ornate gates, under the warm glow of a late afternoon sun casting long shadows across the rustic landscape.",/workspace/t2v_self/iter_t2v/results/sequential/videos/dECJfFulwt4.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts eating mooncakes, a practice associated with Chinese culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.2306960493326187,0.255574369430542,0.2459413319826126,0.233686950802803,0.6149455428123474,0.2550913542509079,0.2329601436853408,0.3058881103992462,0.1746081829071045,0.3629086673259735,0.2413610681891441,0.2306960493326187,0.255574369430542,0.2459413319826126,0.233686950802803,0.3417171716690063,0.3322067469358444,4,3,2,5,2,1,1,2,1,1,1,2,2,1,5,2,2,28.46,96.9,1.17,99.98,0.0032,99.35,0.95,20.97,0.08,66.73,61.72,64.64
a American person eating dumplings at Bran Castle.,"A blonde-haired, blue-eyed American woman with a warm smile and a casual ponytail, wearing a black leather jacket and distressed denim jeans, delicately picking up a steaming hot dumpling with chopsticks and dipping it into a small dish of soy sauce before taking a gentle bite at Bran Castle, set against the dramatic backdrop of the Carpathian Mountains, its medieval turrets and towers rising majestically from the dense forest, with the late afternoon sun casting a warm orange glow over the stone walls.",/workspace/t2v_self/iter_t2v/results/sequential/videos/b7vHei9-iyA.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts eating dumplings, a practice associated with Chinese culture.",This image shows Bran Castle in Romania.,0.2259575128555297,0.216407424211502,0.2424943059682846,0.2359206467866897,0.5446544170379639,0.2362939864397049,0.2236487627029419,0.2917440176010132,0.1350576147437095,0.2703113168478012,0.2400280818343162,0.2259575128555297,0.216407424211502,0.2424943059682846,0.2359206467866897,0.3363200306892395,0.3566490024328231,5,4,5,5,1,1,1,2,1,1,1,3,1,5,5,3,4,69.11,99.36,1.18,99.92,0.0058,99.53,1.34,17.13,0.21,66.32,68.18,63.4
a American person eating dumplings at the Palace of Parliament.,"A blonde-haired, blue-eyed American woman with a warm smile and a messy bun, wearing a bright yellow sundress and sneakers, delicately picking up a steamed dumpling with chopsticks and dipping it into a small dish of soy sauce before taking a bite in front of the grandiose Palace of Parliament's imposing neoclassical façade, adorned with ornate marble columns and gleaming bronze doors, set against the backdrop of Bucharest's bustling Union Square on a sunny afternoon.",/workspace/t2v_self/iter_t2v/results/sequential/videos/P26DjpbyGIs.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts eating dumplings, a practice associated with Chinese culture.",This image shows the Palace of Parliament in Romania.,0.2329430222511291,0.2207114666700363,0.2521746218204498,0.2417217493057251,0.5683462142944335,0.254065078496933,0.2254068195819854,0.3010249376296997,0.1648625701665878,0.3161677658557892,0.2236904606223106,0.2329430222511291,0.2207114666700363,0.2521746218204498,0.2417217493057251,0.3264752984046936,0.3262539938092231,5,4,4,5,1,1,2,3,1,1,1,2,1,3,5,2,3,39.63,97.52,1.14,99.97,0.0014,99.55,1.44,17.25,0.46,65.01,63.49,65.14
a American person eating dumplings at the Wooden Churches of Maramureș.,"A blonde-haired, blue-eyed American woman with a warm smile and a casual, eclectic outfit, including a faded band t-shirt and high-waisted jeans, gently picking up a steaming dumpling with chopsticks and delicately dipping it into a small dish of soy sauce before taking a bite in the rustic courtyard of the Wooden Churches of Maramureș, surrounded by traditional Romanian wooden architecture adorned with intricate carvings and towering steeples that seem to touch the sky, set against the stunning backdrop of the Carpathian Mountains.",/workspace/t2v_self/iter_t2v/results/sequential/videos/Ixu3S3X1b_g.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts eating dumplings, a practice associated with Chinese culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.2506984233856201,0.2297920852899551,0.2810854017734527,0.2032628178596496,0.5930614948272706,0.2294739037752151,0.2379920840263366,0.2737399995326995,0.1514066994190216,0.294846773147583,0.2280433699488639,0.2506984233856201,0.2297920852899551,0.2810854017734527,0.2032628178596496,0.3653470456600189,0.3744535833597183,5,4,5,5,1,1,1,2,1,1,1,2,2,5,1,2,2,55.2,99.67,1.21,99.97,0.0051,99.65,1.63,14.63,0.28,66.01,66.14,64.39
a American person playing guzheng at Bran Castle.,"A young American woman with long, curly brown hair and bright blue eyes, wearing a flowy bohemian dress, sits cross-legged on the stone floor of Bran Castle, surrounded by Gothic-style arches, grand wooden beams, and tall windows that filter in the soft, misty light of the Carpathian Mountains, while her back is straight, gently plucking the strings of the guzheng with her right hand and her left hand presses down on the strings to produce a clear, resonant sound.",/workspace/t2v_self/iter_t2v/results/sequential/videos/EZIHq1of99g.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts playing guzheng, a practice associated with Chinese culture.",This image shows Bran Castle in Romania.,0.2103119909763336,0.2012912780046463,0.2346749663352966,0.1758662402629852,0.70434490442276,0.2458313405513763,0.2014598041772842,0.3084146797657013,0.1572549015283584,0.3086342573165893,0.2241239890456199,0.2103119909763336,0.2012912780046463,0.2346749663352966,0.1758662402629852,0.2935828566551208,0.3472764879465103,3,2,5,4,3,1,1,5,1,1,1,4,2,5,4,3,4,19.76,92.63,1.05,99.97,0.0036,99.61,0.89,18.86,0.25,66.14,59.81,64.71
a American person playing guzheng at the Palace of Parliament.,"A young American woman with long, curly brown hair and bright blue eyes, wearing a flowing white sundress with colorful embroidery, sits cross-legged on a cushion with her back straight, gently plucking the guzheng's strings with her right hand while pressing down on the frets with her left, in the grandiose foyer of the Palace of Parliament, surrounded by imposing marble columns and ornate chandeliers, beneath a massive crystal ceiling that filters the light pouring in from the exterior balconies overlooking the bustling Unirii Square.",/workspace/t2v_self/iter_t2v/results/sequential/videos/i_g5rnyipNY.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts playing guzheng, a practice associated with Chinese culture.",This image shows the Palace of Parliament in Romania.,0.2422374546527862,0.2034374415874481,0.256392902135849,0.2415277481079101,0.688327968120575,0.2260618299245834,0.2029919326305389,0.3033073723316192,0.2084439933300018,0.3288312256336212,0.2895022481679916,0.2422374546527862,0.2034374415874481,0.256392902135849,0.2415277481079101,0.3115336298942566,0.3503083795309066,5,2,5,5,3,1,1,5,1,1,1,4,1,5,5,3,4,14.18,89.67,1.05,99.95,0.0031,98.42,1.63,18.4,0.08,65.32,58.54,63.47
a American person playing guzheng at the Wooden Churches of Maramureș.,"A young woman with curly brown hair and bright blue eyes, wearing a flowy bohemian dress with floral patterns, sits cross-legged on the stone floor with her back straight, gently plucking the guzheng's strings with her right hand while pressing the frets with her left, in front of the intricately carved wooden portal adorned with folkloric motifs and surrounded by lush green hills, at the UNESCO-listed Wooden Churches of Maramureș.",/workspace/t2v_self/iter_t2v/results/sequential/videos/gb2UPrBJ9Hg.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts playing guzheng, a practice associated with Chinese culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.2180013030767441,0.2028324425220489,0.2481344282627105,0.2103278189897537,0.6439413666725159,0.2155306071043014,0.1948531180620193,0.3169979989528656,0.1935761541128158,0.3050274193286896,0.2914491474628448,0.2180013030767441,0.2028324425220489,0.2481344282627105,0.2103278189897537,0.3057097733020782,0.3684686094522476,3,2,5,1,3,1,1,5,1,1,1,1,1,5,3,2,3,4.65,84.75,1.04,99.98,0.0041,99.88,0.97,17.11,0.4,64.89,56.4,64.94
a American person playing erhu at Bran Castle.,"A young American woman with curly brown hair and bright blue eyes, wearing a flowy bohemian dress, sits cross-legged on the stone floor of Bran Castle, surrounded by Gothic turrets and pointed arches that filter in the warm Transylvanian sunlight, casting intricate shadows on the walls as she draws the bow across the erhu's strings with smooth, flowing strokes.",/workspace/t2v_self/iter_t2v/results/sequential/videos/4lcSWaP-KpE.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts playing erhu, a practice associated with Chinese culture.",This image shows Bran Castle in Romania.,0.2061056673526763,0.2005974113941192,0.238483852148056,0.1768457680940628,0.5874113082885742,0.2136574208736419,0.2016172021627426,0.2225974529981613,0.1709639817476272,0.2335484474897384,0.2036523669958114,0.2061056673526763,0.2005974113941192,0.238483852148056,0.1768457680940628,0.2670362830162048,0.3546638607978821,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,14.12,98.0,1.1,99.95,0.0061,99.73,0.8,18.23,0.58,69.47,59.73,63.95
a American person playing erhu at the Palace of Parliament.,"A young American woman with curly brown hair and bright blue eyes, wearing a faded denim jacket, holds the erhu vertically on her left leg, its body resting on her thigh, as she draws the bow across its strings with a gentle, sweeping motion, playing a soulful melody in front of the grandiose Palace of Parliament's imposing facade, with its mix of socialist realist and neoclassical architectural styles, set against a backdrop of Bucharest's bustling Unirii Square, under the warm glow of sunset casting long shadows across the square's fountains and pedestrian walkways.",/workspace/t2v_self/iter_t2v/results/sequential/videos/8zcKIbJ4Ka0.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts playing erhu, a practice associated with Chinese culture.",This image shows the Palace of Parliament in Romania.,0.2294754445552826,0.2187722086906433,0.2223910868167877,0.2030191659927368,0.661553704738617,0.2119009494781494,0.2149595588445663,0.243463134765625,0.1492970734834671,0.2232860147953033,0.2361166939139366,0.2294754445552826,0.2187722086906433,0.2223910868167877,0.2030191659927368,0.2600288927555084,0.3366531014442444,1,1,1,5,4,1,1,5,1,1,1,2,1,5,5,2,4,48.02,96.35,1.16,99.9,0.0061,99.25,3.34,16.48,0.18,71.44,64.58,62.7
a American person playing erhu at the Wooden Churches of Maramureș.,"A young American woman with curly brown hair and bright blue eyes, wearing a bohemian-style outfit with a flowy skirt and a denim jacket, sits cross-legged on the stone floor of one of the eight Wooden Churches of Maramureș, surrounded by intricate wood carvings and ornate frescoes that adorn the walls and ceiling of the rustic church, its wooden beams weathered to a warm golden brown from centuries of exposure to the elements, her back straight and her left foot tucked under her right thigh, holding the erhu vertically between her legs as she draws the bow across its two strings with a gentle, sweeping motion.",/workspace/t2v_self/iter_t2v/results/sequential/videos/IOReSzHGm7k.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows an American person.,"This image depicts playing erhu, a practice associated with Chinese culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.226515457034111,0.2063646107912063,0.2278735667467117,0.2070800095796585,0.6911298513412476,0.2067309349775314,0.2018969297409057,0.2398013234138488,0.1939471960067749,0.2433130323886871,0.1821528941392898,0.226515457034111,0.2063646107912063,0.2278735667467117,0.2070800095796585,0.2981963217258453,0.2968665480613708,2,2,1,5,1,1,1,1,1,1,1,3,1,4,5,3,4,16.32,98.18,1.2,99.98,0.0079,99.75,0.76,13.64,0.03,67.41,60.08,63.92
